Survey,Season,Year,Tow_Number,Region,Stratum,Grid,Date,Common_Name,Number_Caught,Weight_kg,Subsample_Weight_kg,Subsample_Weight_kg_2,Male_Wt_kg,Female_Wt_kg,Expanded_Catch,Expanded_Weight_kg
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Haddock,3,0.04,,,,,3,0.04
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Hake Atlantic Red,217,25.38,11.83,,,,217,25.38
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Hake Silver (Whiting),737,40.68,5.63,,,,737,40.68
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Hake Spotted,1,0.1,,,,,1,0.1
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Hake White,79,11.76,,,,,79,11.76
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Herring Blueback,1,0.09,,,,,1,0.09
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Krill,7,0.0023,3.40E-04,,,,7,0.0023
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Lobster American,34,20.22,,,5.89,14.33,34,20.22
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Lumpfish,1,0.47,,,,,1,0.47
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Mackerel Atlantic,2,0.33,,,,,2,0.33
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Monkfish,8,3.72,,,,,8,3.72
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Octopus Uncl,1,0.02,,,,,1,0.02
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Plaice American (Dab),15,2.02,,,,,15,2.02
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Redfish Acadian Ocean Perch,152,0.31,0.22,,,,152,0.31
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Sculpin Longhorn,2,0.24,,,,,2,0.24
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Shrimp Crangon,14,0.0055,7.90E-04,,,,14,0.0055
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Shrimp Dichelo,1731,6.167,0.8799,,,,1731,6.167
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Shrimp Northern,63,0.7223,0.10307,,,,63,0.7223
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Squid Short-Finned,19,2.78,,,,,19,2.78
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Stars Sea Brittle Baskets,,0.25,,,,,,0.25
FL17,Fall,2017,67,4,4,707,2017-10-23T00:00:00Z,Trash Species,6,0.008,,,,,6,0.008
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Alewife,30,3.18,,,,,30,3.18
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Butterfish,10,0.91,,,,,10,0.91
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Crab Jonah,24,5.24,,,,,24,5.24
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Flounder Atlantic Witch (Gray Sole),40,1.74,,,,,40,1.74
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Flounder Fourspot,1,0.18,,,,,1,0.18
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Flounder Winter,4,0.88,,,,,4,0.88
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Fourbeard Rockling,3,0.2,,,,,3,0.2
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Haddock,2,0.91,,,,,2,0.91
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Hake Atlantic Red,180,14.36,8.12,,,,180,14.36
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Hake Silver (Whiting),1767,97.92,5.93,,,,1767,97.92
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Hake White,89,10,,,,,89,10
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Krill,8,0.0016,2.00E-04,,,,8,0.0016
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Lobster American,93,35.69,,,16.12,19.57,93,35.69
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Monkfish,7,2.08,,,,,7,2.08
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Octopus Uncl,3,0.09,,,,,3,0.09
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Plaice American (Dab),12,1.7,,,,,12,1.7
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Redfish Acadian Ocean Perch,35,0.1,,,,,35,0.1
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Shad American,1,0.15,,,,,1,0.15
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Shrimp Dichelo,2334,8.0946,1.0057,,,,2334,8.0946
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Shrimp Northern,113,1.3385,0.16631,,,,113,1.3385
FL17,Fall,2017,68,4,4,674,2017-10-23T00:00:00Z,Squid Short-Finned,19,2.69,,,,,19,2.69
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Alewife,6,0.49,,,,,8,0.653333333
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Butterfish,44,3.06,,,,,58.66666667,4.08
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Crab Jonah,8,1.84,,,,,10.66666667,2.453333333
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Flounder Atlantic Witch (Gray Sole),4,0.09,,,,,5.333333333,0.12
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Flounder Winter,13,1.3,,,,,17.33333333,1.733333333
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Haddock,1,0.06,,,,,1.333333333,0.08
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Hake Atlantic Red,39,2.54,,,,,52,3.386666667
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Hake Silver (Whiting),1550,64.67,4.34,,,,2066.666667,86.22666667
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Hake White,23,2.12,,,,,30.66666667,2.826666667
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Krill,10,0.004,,,,,13.33333333,0.005333333
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Lobster American,137,38.9,,,18.36,20.54,182.6666667,51.86666667
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Lumpfish,1,0.32,,,,,1.333333333,0.426666667
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Mackerel Atlantic,2,0.27,,,,,2.666666667,0.36
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Monkfish,3,8.08,,,,,4,10.77333333
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Plaice American (Dab),2,0.008,,,,,2.666666667,0.010666667
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Redfish Acadian Ocean Perch,57,0.13,,,,,76,0.173333333
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Shrimp Crangon,4,0.004,,,,,5.333333333,0.005333333
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Shrimp Dichelo,275,0.9,,,,,366.6666667,1.2
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Shrimp Montagui,5,0.03,,,,,6.666666667,0.04
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Smelt Rainbow,1,0.003,,,,,1.333333333,0.004
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Squid Long Finned,1,0.02,,,,,1.333333333,0.026666667
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Squid Short-Finned,7,0.92,,,,,9.333333333,1.226666667
FL17,Fall,2017,69,4,3,633,2017-10-23T00:00:00Z,Waved Astarte,1,0.006,,,,,1.333333333,0.008
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Alewife,2,0.09,,,,,2.105263158,0.094736842
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Crab Jonah,18,3.14,,,,,18.94736842,3.305263158
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Flounder Gulf Stream,1,0.02,,,,,1.052631579,0.021052632
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Flounder Winter,21,3.07,,,,,22.10526316,3.231578947
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Flounder Yellowtail,1,0.13,,,,,1.052631579,0.136842105
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Fourbeard Rockling,2,0.08,,,,,2.105263158,0.084210526
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Hake Atlantic Red,29,0.95,,,,,30.52631579,1
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Hake Silver (Whiting),1552,109.48,7.62,,,,1633.684211,115.2421053
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Hake White,110,10.76,,,,,115.7894737,11.32631579
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Herring Atlantic,3,0.23,,,,,3.157894737,0.242105263
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Lobster American,283,78.09,,,34.53,43.56,298.9473684,82.78947368
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Lobster American,1,0.56,,,,,,
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Mackerel Atlantic,1,0.24,,,,,1.052631579,0.252631579
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Plaice American (Dab),1,0.002,,,,,1.052631579,0.002105263
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Redfish Acadian Ocean Perch,33,0.09,,,,,34.73684211,0.094736842
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Sculpin Longhorn,1,0.01,,,,,1.052631579,0.010526316
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Shrimp Crangon,1,0.0027,0.002,,,,1.052631579,0.002842105
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Shrimp Dichelo,446,1.3008,0.94,,,,469.4736842,1.369263158
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Shrimp Montagui,21,0.0553,0.04,,,,22.10526316,0.058210526
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Shrimp Northern,1,0.0013,0.001,,,,1.052631579,0.001368421
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Squid Long Finned,1,0.002,,,,,1.052631579,0.002105263
FL17,Fall,2017,70,4,3,610,2017-10-23T00:00:00Z,Squid Short-Finned,4,0.69,,,,,4.210526316,0.72631579
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Alewife,63,1.01,,,,,84,1.346666667
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Butterfish,101,1.14,,,,,134.6666667,1.52
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Clam Ax-Head,1,0.006,,,,,1.333333333,0.008
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Cod Atlantic,3,0.07,,,,,4,0.093333333
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Crab Atlantic Rock,5,0.73,,,,,6.666666667,0.973333333
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Crab Jonah,2,0.33,,,,,2.666666667,0.44
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Cucumber Rat-Tail,2,0.05,,,,,2.666666667,0.066666667
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Cunner,1,0.03,,,,,1.333333333,0.04
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),5,0.14,,,,,6.666666667,0.186666667
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Flounder Winter,14,0.62,,,,,18.66666667,0.826666667
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Hake Atlantic Red,8,0.03,,,,,10.66666667,0.04
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Hake Silver (Whiting),132,2.05,1.57,,,,176,2.733333333
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Hake White,20,0.88,,,,,26.66666667,1.173333333
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Herring Atlantic,1014,8.72,0.92,,,,1352,11.62666667
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Lobster American,141,23.87,,,16.57,7.3,188,31.82666667
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Mackerel Atlantic,3,0.48,,,,,4,0.64
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Shrimp Crangon,303,0.59,,,,,404,0.786666667
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Shrimp Dichelo,4,0.01,,,,,5.333333333,0.013333333
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Shrimp Montagui,2,0.005,,,,,2.666666667,0.006666667
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Smelt Rainbow,52,1.46,,,,,69.33333333,1.946666667
FL17,Fall,2017,71,4,1,147,2017-10-24T00:00:00Z,Squid Long Finned,15,0.12,,,,,20,0.16
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Alewife,370,4.17,1.16,,,,370,4.17
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Butterfish,65,0.68,,,,,65,0.68
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Crab Atlantic Rock,5,1.04,,,,,5,1.04
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),14,0.23,,,,,14,0.23
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Flounder Winter,35,1.27,,,,,35,1.27
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Hake Atlantic Red,6,0.03,,,,,6,0.03
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Hake Silver (Whiting),223,2.71,1.31,,,,223,2.71
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Hake Spotted,1,0.14,,,,,1,0.14
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Hake White,42,1.32,,,,,42,1.32
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Herring Atlantic,1887,16.15,0.89,,,,1887,16.15
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Lobster American,92,22.79,,,14.91,7.88,92,22.79
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Mackerel Atlantic,11,1.66,,,,,11,1.66
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Shrimp Crangon,23,0.046,,,,,23,0.046
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Shrimp Dichelo,1,0.002,,,,,1,0.002
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Shrimp Montagui,26,0.094,,,,,26,0.094
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Smelt Rainbow,60,1.53,,,,,60,1.53
FL17,Fall,2017,72,4,1,90,2017-10-24T00:00:00Z,Squid Long Finned,29,0.19,,,,,29,0.19
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Alewife,272,6.61,2.43,,,,320,7.776470588
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Butterfish,40,0.4,,,,,47.05882353,0.470588235
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Crab Atlantic Rock,9,1.13,,,,,10.58823529,1.329411765
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),42,0.48,,,,,49.41176471,0.564705882
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Flounder Winter,27,0.86,,,,,31.76470588,1.011764706
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Hake Atlantic Red,78,0.43,,,,,91.76470588,0.505882353
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Hake Silver (Whiting),121,1.55,,,,,142.3529412,1.823529412
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Hake White,109,3.33,,,,,128.2352941,3.917647059
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Herring Atlantic,23,0.24,,,,,27.05882353,0.282352941
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Lobster American,9,2.71,,,1.93,0.78,10.58823529,3.188235294
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Mackerel Atlantic,2,0.28,,,,,2.352941176,0.329411765
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Mysidacea,51,0.007,,,,,60,0.008235294
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Shrimp Crangon,17,0.032,,,,,20,0.037647059
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Shrimp Dichelo,23,0.03,,,,,27.05882353,0.035294118
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Shrimp Montagui,72,0.196,,,,,84.70588235,0.230588235
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Smelt Rainbow,14,0.33,,,,,16.47058824,0.388235294
FL17,Fall,2017,73,4,1,54,2017-10-24T00:00:00Z,Squid Long Finned,6,0.03,,,,,7.058823529,0.035294118
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Alewife,2145,26.35,1.29,,,,2145,26.35
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Butterfish,167,2.13,1.31,,,,167,2.13
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Crab Atlantic Rock,2,0.13,,,,,2,0.13
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),44,0.41,,,,,44,0.41
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Flounder Winter,24,1.69,,,,,24,1.69
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Hake Atlantic Red,31,0.12,,,,,31,0.12
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Hake Silver (Whiting),68,0.75,,,,,68,0.75
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Hake White,26,0.99,,,,,26,0.99
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Herring Atlantic,139,0.99,0.74,,,,139,0.99
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Lobster American,3,1.01,,,0.22,0.79,3,1.01
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Mackerel Atlantic,29,4.6,,,,,29,4.6
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Mysidacea,41,0.0165,0.002,,,,41,0.0165
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Plaice American (Dab),1,0.006,,,,,1,0.006
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Shrimp Crangon,8,0.0082,0.001,,,,8,0.0082
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Shrimp Montagui,2914,8.25,1,,,,2914,8.25
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Smelt Rainbow,38,0.86,,,,,38,0.86
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Squid Long Finned,3,0.002,,,,,3,0.002
FL17,Fall,2017,74,4,1,37,2017-10-24T00:00:00Z,Tomcod Atlantic,1,0.08,,,,,1,0.08
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Alewife,19,0.72,,,,,23.75,0.9
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Butterfish,42,0.62,,,,,52.5,0.775
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Cunner,1,0.006,,,,,1.25,0.0075
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Eel American,1,0.05,,,,,1.25,0.0625
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),6,0.04,,,,,7.5,0.05
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Flounder Winter,2,0.13,,,,,2.5,0.1625
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Hake Atlantic Red,12,0.08,,,,,15,0.1
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Hake Silver (Whiting),24,1.09,,,,,30,1.3625
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Hake Spotted,3,0.36,,,,,3.75,0.45
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Hake White,27,0.84,,,,,33.75,1.05
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Herring Atlantic,3,0.03,,,,,3.75,0.0375
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Lobster American,13,7.14,,,4.03,3.11,16.25,8.925
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Mackerel Atlantic,6,1.06,,,,,7.5,1.325
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Mysidacea,15,0.0043,0.002,,,,18.75,0.005375
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Plaice American (Dab),1,0.006,,,,,1.25,0.0075
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Sculpin Longhorn,1,0.006,,,,,1.25,0.0075
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Shrimp Crangon,231,0.3266,0.15,,,,288.75,0.40825
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Shrimp Montagui,544,2.0903,0.96,,,,680,2.612875
FL17,Fall,2017,75,4,2,55,2017-10-24T00:00:00Z,Squid Long Finned,1,0.004,,,,,1.25,0.005
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Alewife,2,0.11,,,,,2,0.11
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Butterfish,4,0.06,,,,,4,0.06
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),7,0.65,,,,,7,0.65
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Flounder Atlantic Witch (Gray Sole),3,0.08,,,,,3,0.08
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Flounder Winter,9,0.79,,,,,9,0.79
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Fourbeard Rockling,10,0.46,,,,,10,0.46
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Haddock,2,0.05,,,,,2,0.05
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Hake Atlantic Red,45,1.26,,,,,45,1.26
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Hake Silver (Whiting),514,23.19,4.83,,,,514,23.19
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Hake White,79,4.8,,,,,79,4.8
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Herring Atlantic,1,0.04,,,,,1,0.04
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Lobster American,563,116.79,,,49.76,67.03,563,116.79
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Monkfish,10,0.67,,,,,10,0.67
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Plaice American (Dab),13,0.07,,,,,13,0.07
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Redfish Acadian Ocean Perch,1,0.002,,,,,1,0.002
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Sculpin Longhorn,1,0.06,,,,,1,0.06
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Shrimp Crangon,69,0.0203,0.01,,,,69,0.0203
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Shrimp Dichelo,842,1.873,0.92,,,,842,1.873
FL17,Fall,2017,76,4,2,158,2017-10-27T00:00:00Z,Shrimp Montagui,6,0.0244,0.012,,,,6,0.0244
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Alewife,7,0.25,,,,,7,0.25
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Alligatorfish,1,0.002,,,,,1,0.002
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Butterfish,3,0.03,,,,,3,0.03
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),5,0.17,,,,,5,0.17
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Flounder Winter,27,1.34,,,,,27,1.34
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Fourbeard Rockling,15,0.5,,,,,15,0.5
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Haddock,1,0.02,,,,,1,0.02
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Hake Atlantic Red,38,0.98,,,,,38,0.98
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Hake Silver (Whiting),372,12.42,3.34,,,,372,12.42
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Hake White,49,3.17,,,,,49,3.17
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Herring Atlantic,8,0.13,,,,,8,0.13
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Lobster American,500,83.04,,,40.08,42.96,500,83.04
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Monkfish,12,1.19,,,,,12,1.19
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Mysidacea,26,0.004,,,,,26,0.004
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Plaice American (Dab),15,0.09,,,,,15,0.09
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Redfish Acadian Ocean Perch,3,0.004,,,,,3,0.004
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Shrimp Crangon,89,0.06,,,,,89,0.06
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Shrimp Dichelo,213,0.32,,,,,213,0.32
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Shrimp Montagui,12,0.026,,,,,12,0.026
FL17,Fall,2017,77,4,2,72,2017-10-27T00:00:00Z,Wrymouth,1,0.09,,,,,1,0.09
FL17,Fall,2017,78,4,2,11,2017-10-27T00:00:00Z,Alewife,452,14,3.22,,,,502.2222222,15.55555556
FL17,Fall,2017,78,4,2,11,2017-10-27T00:00:00Z,Butterfish,827,7.47,0.93,,,,918.8888889,8.3
FL17,Fall,2017,78,4,2,11,2017-10-27T00:00:00Z,Cod Atlantic,2,0.04,,,,,2.222222222,0.044444444
FL17,Fall,2017,78,4,2,11,2017-10-27T00:00:00Z,Crab Atlantic Rock,2,0.25,,,,,2.222222222,0.277777778
